"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"262",62,30000,0.8,0.01,0,3322,0.933473810957255,0.545454545454545,0.0006144199634599
"263",63,30000,0.8,0.01,0,3053,0.976744186046512,0.556174254831313,0.00061630117261256
"264",64,30000,0.8,0.01,0,2743,0.94896099161502,0.629602624863288,0.000678121492028886
"265",65,30000,0.8,0.01,0,3402,0.93885949441505,0.556143445032334,0.000593365316416065
"266",66,30000,0.8,0.01,0,3057,0.959437356885836,0.592737978410206,0.000620167793015942
"267",67,30000,0.8,0.01,0,3403,0.962092271525125,0.585365853658537,0.000580827348359371
"268",68,30000,0.8,0.01,0,3797,0.929417961548591,0.622070055306821,0.000652933783530071
"269",69,30000,0.8,0.01,0,3391,0.974048953111177,0.567679150693011,0.000597949758056526
"270",70,30000,0.8,0.01,0,3450,0.950434782608696,0.573913043478261,0.000651379476266257
"271",71,30000,0.8,0.01,0,3297,0.961783439490446,0.578101304215954,0.00056647799800033
"272",72,30000,0.8,0.01,0,3324,0.944945848375451,0.515342960288809,0.00055825595693261
"273",73,30000,0.8,0.01,0,3281,0.940566900335264,0.564462054251753,0.000641971402117208
"274",74,30000,0.8,0.01,0,3200,0.98375,0.6040625,0.000617061909517203
"275",75,30000,0.8,0.01,0,3323,0.91784532049353,0.523322299127295,0.000565930826339762
"276",76,30000,0.8,0.01,0,3502,0.924614505996573,0.503141062250143,0.000586033233763813
"277",77,30000,0.8,0.01,0,3950,0.977721518987342,0.653417721518987,0.000658800750636547
"278",78,30000,0.8,0.01,0,3910,0.950127877237852,0.596419437340153,0.000681032101824474
"279",79,30000,0.8,0.01,0,3357,0.969615728328865,0.537980339588919,0.000603572370848023
"280",80,30000,0.8,0.01,0,2736,0.973318713450292,0.667397660818713,0.000686276521003359
"281",81,30000,0.8,0.01,0,2859,0.927597061909759,0.551591465547394,0.000533391893287848
"282",82,30000,0.8,0.01,0,3470,0.948703170028818,0.500864553314121,0.000567626647198091
"283",83,30000,0.8,0.01,0,2787,0.935773232866882,0.59167563688554,0.000632591878707725
"284",84,30000,0.8,0.01,0,3634,0.953219592735278,0.585855806274078,0.000636247598907771
"285",85,30000,0.8,0.01,0,3618,0.962410171365395,0.599226091763405,0.000596643258620519
"286",86,30000,0.8,0.01,0,3163,0.937717356939614,0.528928232690484,0.000565222319820208
"287",87,30000,0.8,0.01,0,3332,0.957683073229292,0.530012004801921,0.000565975294323984
"288",88,30000,0.8,0.01,0,2678,0.938013442867812,0.560492905153099,0.000614212576243369
"289",89,30000,0.8,0.01,0,3072,0.9404296875,0.595703125,0.000669169085175608
"290",90,30000,0.8,0.01,0,3118,0.962796664528544,0.605195638229634,0.000670709570275705
"291",91,30000,0.8,0.01,0,3723,0.922911630405587,0.527531560569433,0.000608341440005651
"292",92,30000,0.8,0.01,0,3186,0.945699937225361,0.562460765850596,0.000610524489937083
"293",93,30000,0.8,0.01,0,3271,0.952919596453684,0.589727911953531,0.000661200157919449
"294",94,30000,0.8,0.01,0,3127,0.959385992964503,0.603453789574672,0.000669425848675966
"295",95,30000,0.8,0.01,0,3685,0.955766621438263,0.616553595658073,0.000690775121707708
"296",96,30000,0.8,0.01,0,3419,0.960514770400702,0.547528517110266,0.000594115135054894
"297",97,30000,0.8,0.01,0,3277,0.977723527616723,0.574305767470247,0.000592164251048205
"298",98,30000,0.8,0.01,0,3027,0.95209778658738,0.604228609184011,0.000659313320515357
"299",99,30000,0.8,0.01,0,3418,0.941486249268578,0.534815681685196,0.000639920415694562
"300",100,30000,0.8,0.01,0,3875,0.92258064516129,0.504774193548387,0.000556456193695328
"301",1,3e+05,0.8,0.01,0,105296,0.67280808387783,0.131059109557818,1.87461891743171e-05
"302",2,3e+05,0.8,0.01,0,103994,0.675673596553647,0.130007500432717,1.83765160623616e-05
"303",3,3e+05,0.8,0.01,0,104963,0.684698417537609,0.135866924535312,1.90585242094708e-05
