"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"140",40,3e+05,0.3,0.01,0,0.674974977634877,-6.6449504845309e-06,-0.000696386521060934,0.000845036951565686,-0.000819416559484437,-0.13603384871921,"EB"
"141",41,3e+05,0.3,0.01,0,0.677399396767291,-6.41842213678689e-06,-0.000674621009994821,0.000925420008947761,-0.000807056372750211,-0.13242486275006,"EB"
"142",42,3e+05,0.3,0.01,0,0.682748345821831,-7.11709498628099e-06,-0.000749261229658143,0.000931706424375745,-0.001015829169023,-0.146224734830803,"EB"
"143",43,3e+05,0.3,0.01,0,0.669650192415791,-6.24662945941853e-06,-0.000671529728232197,0.000840222148595414,-0.000767708558592911,-0.134661195772999,"EB"
"144",44,3e+05,0.3,0.01,0,0.692627511192002,-6.66638883443779e-06,-0.000712611424535342,0.000857453351135731,-0.000941570756374873,-0.141566939300214,"EB"
"145",45,3e+05,0.3,0.01,0,0.682002083695086,-6.88581093448082e-06,-0.000721714014184967,0.000935000591002216,-0.000914693652773655,-0.140648974685624,"EB"
"146",46,3e+05,0.3,0.01,0,0.677831895973904,-6.52049623716769e-06,-0.000684080384579759,0.000804280029683784,-0.000887749660668605,-0.133925306747726,"EB"
"147",47,3e+05,0.3,0.01,0,0.674072670852277,-6.89569396108046e-06,-0.000712628948546267,0.000831126981627375,-0.000895365561647843,-0.137188542585235,"EB"
"148",48,3e+05,0.3,0.01,0,0.680813077519312,-6.78950404473351e-06,-0.000719895405510181,0.000854564148241302,-0.00086773590821775,-0.14183548997856,"EB"
"149",49,3e+05,0.3,0.01,0,0.690161148236802,-7.05474805615544e-06,-0.000735883378912808,0.000804991044975662,-0.00107602283285592,-0.142576337075409,"EB"
"150",50,3e+05,0.3,0.01,0,0.685932272397373,-6.81224450270865e-06,-0.00071411450692598,0.000831862217572086,-0.000992853333244503,-0.139291264431752,"EB"
"151",51,3e+05,0.3,0.01,0,0.684676549747078,-6.84090769997733e-06,-0.000727186125658697,0.00105317244704169,-0.00092486673182887,-0.143506284693299,"EB"
"152",52,3e+05,0.3,0.01,0,0.676674508965173,-6.43187552186383e-06,-0.00068348073866369,0.00072107379125629,-0.000910155814412744,-0.135423820335206,"EB"
"153",53,3e+05,0.3,0.01,0,0.688482145145992,-6.82794575167891e-06,-0.000727528394125506,0.000830765332601282,-0.00109602273573916,-0.143884751809754,"EB"
"154",54,3e+05,0.3,0.01,0,0.687025705886374,-6.88598955228883e-06,-0.000717789697281718,0.00102363794863073,-0.000953687956301233,-0.139226407037896,"EB"
"155",55,3e+05,0.3,0.01,0,0.678876636199996,-6.59936938331336e-06,-0.000703799724589903,0.00089961677859696,-0.000843434993138796,-0.139634885890818,"EB"
"156",56,3e+05,0.3,0.01,0,0.670463507312876,-6.37569176057489e-06,-0.000676165516860652,0.000802225591520337,-0.00079121164200496,-0.133823228928482,"EB"
"157",57,3e+05,0.3,0.01,0,0.690213678539618,-6.97000955263142e-06,-0.000738160567416504,0.000861188821469978,-0.00103376240878142,-0.145013694553216,"EB"
"158",58,3e+05,0.3,0.01,0,0.680732810063507,-6.80254700989667e-06,-0.000714311821023447,0.00085255861914913,-0.000965634981708897,-0.139547693878981,"EB"
"159",59,3e+05,0.3,0.01,0,0.684751525719268,-6.62962593420055e-06,-0.000696634052987651,0.000799035486971599,-0.000958191547602755,-0.136417181632167,"EB"
"160",60,3e+05,0.3,0.01,0,0.67055688454232,-6.29908130190139e-06,-0.000661489293885785,0.000677309833611855,-0.000922988093522028,-0.129906741685621,"EB"
"161",61,3e+05,0.3,0.01,0,0.68569659118663,-6.79356692996054e-06,-0.000714765855856751,0.000939723981244521,-0.000861507442413383,-0.13988451642652,"EB"
"162",62,3e+05,0.3,0.01,0,0.666549629577613,-6.12496830177215e-06,-0.000641557835251111,0.000683793947689894,-0.000920229412675923,-0.125936626110664,"EB"
"163",63,3e+05,0.3,0.01,0,0.679443025171984,-6.49500863570857e-06,-0.000682094138845817,0.000885181909849427,-0.000762334485142142,-0.13368820821763,"EB"
"164",64,3e+05,0.3,0.01,0,0.682187488936878,-6.60554611749001e-06,-0.000704487555523574,0.00093783024974877,-0.000764954764453685,-0.139767186695114,"EB"
"165",65,3e+05,0.3,0.01,0,0.694120026735146,-7.04879991681402e-06,-0.000736448544383581,0.00111563411410112,-0.000897126049716601,-0.142891657531029,"EB"
"166",66,3e+05,0.3,0.01,0,0.679967177911433,-6.53978810771476e-06,-0.000695442323869027,0.000821116919730519,-0.000894908018424819,-0.137721926282279,"EB"
