"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"17014",3e+05,0.3,0.01,1,0.575167858287729,-2.41880268746201e-05,-0.00210898285066223,-0.524828585547686,0.0105113541915736,1.91690618050735e-06,0.000120039906084684,0.0137724372769557,"EB_gam_nb"
"18014",30000,0.8,0.01,1,0.705197061271198,-0.000828853223675588,-0.0176282421030291,-0.793404399529392,0.0123531759839979,5.31786444375775e-05,0.000722489831200413,0.00885960077039534,"EB_gam_nb"
"19014",3e+05,0.8,0.01,1,0.476926835817419,-1.06318779538686e-05,-0.00102039163922331,-0.324796252715997,0.0104642451738478,1.01637803735187e-06,8.42775569690156e-05,0.0192457089353136,"EB_gam_nb"
"20014",30000,0.3,0.001,1,0.770261284135276,-0.00129575610961842,-0.024349168555712,-0.860790717539115,0.0218794714900101,8.34675449061938e-05,0.00129736851362411,0.0201815251764569,"EB_gam_nb"
"21014",3e+05,0.3,0.001,1,0.63778361223766,-4.24186611975718e-05,-0.00237716585103205,-0.413458471140702,0.0195897014777551,5.36487256320437e-06,0.000323953165508772,0.0480798422265997,"EB_gam_nb"
"22014",30000,0.8,0.001,1,0.689085786069875,-0.000943535672741983,-0.0179826095157164,-0.759855164309824,0.015181453781399,6.73256860306449e-05,0.00105407001835495,0.0229132391358165,"EB_gam_nb"
"23014",3e+05,0.8,0.001,1,0.639759368414711,-1.74628341007554e-05,-0.000939527564580839,-0.182958886516731,0.0171438813482164,2.60560631882647e-06,0.000139808549433065,0.0254257737355721,"EB_gam_nb"
"15",30000,0.3,0.01,-1,0.940209870236061,-0.00181529693295668,-0.0341207863868613,-0.952016994286748,0.00998135752606996,0.000107746139401629,0.0014113633921584,0.00732607044490472,"FIQT"
"1015",3e+05,0.3,0.01,-1,0.477354625416038,-1.16808752493436e-05,-0.000885231827541642,-0.234950711185584,0.00867148196843896,2.14771166040777e-06,0.00015626122922464,0.0352916559724837,"FIQT"
"2015",30000,0.8,0.01,-1,0.712089641042453,-0.000881798100698573,-0.0169270151121938,-0.740083287829766,0.0124953065348572,5.75995481327213e-05,0.000887430414367933,0.0175513004891603,"FIQT"
"3015",3e+05,0.8,0.01,-1,0.433362035757461,-1.6307242339666e-06,-0.000138907512940229,-0.0456070877875714,0.00684927067898744,1.26774803377608e-06,0.000107834689425489,0.0351909575945092,"FIQT"
"4015",30000,0.3,0.001,-1,0.739767131770818,-0.00115188612491703,-0.0203308263119195,-0.776628682569833,0.0126654383257849,8.7069929627585e-05,0.00131382863321991,0.0230963622134981,"FIQT"
"5015",3e+05,0.3,0.001,-1,0.610016250049499,-6.60468561894496e-05,-0.00421545280260617,-0.667873435899189,0.0137586771148405,5.40061332790668e-06,0.00027588689382124,0.0219707626748075,"FIQT"
"6015",30000,0.8,0.001,-1,0.647214095899753,-0.000825580465375584,-0.0153342991434977,-0.689209958966401,0.0142012088565704,7.3349508584637e-05,0.00120622145309185,0.0299824374740524,"FIQT"
"7015",3e+05,0.8,0.001,-1,0.605624028095877,-6.31016150060481e-05,-0.00420697568622972,-0.683751021519559,0.0137708860126073,5.30587690246901e-06,0.000290228397219546,0.0238477894466669,"FIQT"
"8015",30000,0.3,0.01,0,0.91822940028769,-0.00174084397842383,-0.0341862088867303,-0.961346837058768,0.010462201757598,0.000104730889121624,0.0012280770193886,0.00373231849465937,"FIQT"
"9015",3e+05,0.3,0.01,0,0.482184464206253,-2.08241055947073e-05,-0.00175584338089061,-0.449042941226714,0.00994820234892317,1.95992199940067e-06,0.000137744771070437,0.021378323423184,"FIQT"
"10015",30000,0.8,0.01,0,0.689382594875712,-0.000871531625117863,-0.0183258240787459,-0.803127416770922,0.0148933799970788,5.53194946197503e-05,0.000792948149642216,0.00969349150491262,"FIQT"
"11015",3e+05,0.8,0.01,0,0.439557895800013,-8.14191541163846e-06,-0.000762862757366508,-0.248630724915219,0.00723830804480856,1.21553946641535e-06,0.000104154776897063,0.0269526295785083,"FIQT"
